Ticker,Industry,Derived Industry,Environment score,Social score,Governance score,Percentile,Controversy,Adult entertainment - negative,Firearms,Animal welfare,Nuclear power,Alcohol,Tobacco,Gambling,Palm oil,Controversial weapons,Fur leather,Gmo,Catholic,Coal,Pesticides,Military Contract,Beta
NBIX,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.34
NBL,Oil & Gas E&P,No,21.3,11.2,8.2,83,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.6
NBLX,Oil & Gas Midstream,No,,,,,,,,,,,,,,,,,,,,,3.92
NBN,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.73
NBRV,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5
NBSE,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
NBTB,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.68
NCBS,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74
NCMI,Advertising Agencies,No,,,,,,,,,,,,,,,,,,,,,1.07
NCNA,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09
NCSM,Oil & Gas Equipment & Services,No,,,,,,,,,,,,,,,,,,,,,2.28
NCTY,Electronic Gaming & Multimedia,No,0.2,10.5,6.1,10,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.89
NDAQ,Financial Data & Stock Exchanges,No,2.3,7.5,7.5,12,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75
NDLS,Restaurants,No,3.3,13,5.1,24,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
NDRA,Diagnostics & Research,No,6.5,22.5,13.1,85,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.81
NDRAW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NDSN,Specialty Industrial Machinery,No,10.8,13,6.7,56,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.23
NEBU,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NEBUU,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NEBUW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NEO,Diagnostics & Research,No,6.5,22.5,13.1,85,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.76
NEOG,Diagnostics & Research,No,6.5,22.5,13.1,85,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74
NEON,Electronic Components,No,0.8,3,4.9,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.08
NEOS,Drug Manufacturers_Specialty & Generic,No,2.5,19.1,16,76,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.27
NEPH,Medical Instruments & Supplies,No,4.7,20.4,11.4,74,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.29
NEPT,Drug Manufacturers_Specialty & Generic,No,2.5,19.1,16,76,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.5
NERV,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.57
NESR,Oil & Gas Equipment & Services,No,,,,,,,,,,,,,,,,,,,,,0.85
NESRW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NETE,Software_Infrastructure,No,1.3,11.6,7.2,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.81
NEWA,Pollution & Treatment Controls,No,,,,,,,,,,,,,,,,,,,,,1.16
NEWT,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.38
NEWTI,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NEWTL,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NEXT,Oil & Gas E&P,No,21.3,11.2,8.2,83,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.82
NFBK,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73
NFE,Utilities_Regulated Gas,No,,,,,,,,,,,,,,,,,,,,,NaN
NFIN,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
NFINU,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
NFINW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NFLX,Entertainment,No,0.2,7.5,10.3,14,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
NFTY,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NGHC,Insurance_Property & Casualty,No,1.7,9.1,15.8,42,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.86
NGHCN,Insurance_Property & Casualty,No,1.7,9.1,15.8,42,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.86
NGHCO,Insurance_Property & Casualty,No,1.7,9.1,15.8,42,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.86
NGHCP,Insurance_Property & Casualty,No,1.7,9.1,15.8,42,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.86
NGHCZ,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NGM,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
NH,Health Information Services,No,0.1,12.9,6.9,20,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
NHLD,Capital Markets,No,1.8,11.7,13.9,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.11
NHLDW,N/A,,,,,,,,,,,,,,,,,,,,,,1.11
NHTC,Internet Retail,No,1.7,11.1,7.4,21,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.26
NICE,Software_Application,No,1.4,12.7,5.2,18,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25
NICK,Credit Services,No,0.1,11.6,7.7,18,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.59
NIU,Auto Manufacturers,No,2.8,17.4,11.2,60,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
NK,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.13
NKSH,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.54
NKTR,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
NLNK,N/A,,,,,,,,,,,,,,,,,,,,,,
NLOK,Software_Infrastructure,No,0.5,9.8,5.6,9,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.14
NLTX,Drug Manufacturers_Specialty & Generic,No,2.5,19.1,16,76,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-4.47
NMCI,Marine Shipping,No,,,,,,,,,,,,,,,,,,,,,NaN
NMIH,Insurance_Property & Casualty,No,1.7,9.1,15.8,42,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.92
NMRD,Medical Devices,No,,,,,,,,,,,,,,,,,,,,,-0.37
NMRK,Real Estate Services,No,5.8,9.3,8.3,31,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.76
NNBR,Conglomerates,No,,,,,,,,,,,,,,,,,,,,,3.37
NNDM,Computer Hardware,No,3.2,10.4,6.4,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.52
NODK,Insurance_Property & Casualty,Yes,1.7,9.1,15.8,42,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.23
NOVN,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.26
NOVT,Scientific & Technical Instruments,No,5.3,9.8,6.2,24,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.24
NPA,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
NPAUU,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
NPAWW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NRBO,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
NRC,Diagnostics & Research,No,6.5,22.5,13.1,85,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.11
NRIM,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6
NSEC,Insurance_Property & Casualty,No,1.7,9.1,15.8,42,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.02
NSIT,Information Technology Services,No,3.6,3.5,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.49
NSSC,Security & Protection Services,No,,,,,,,,,,,,,,,,,,,,,1.34
NSTG,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.28
NSYS,Electronic Components,No,0.8,3,4.9,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.18
NTAP,Computer Hardware,No,3.2,10.4,6.4,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.27
NTCT,Software_Infrastructure,No,1.3,11.6,7.2,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08
NTEC,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74
NTES,Internet Content & Information,No,0.1,11,7.4,16,2,,,,,,,,,,,,,,,,0.74
NTGN,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NTGR,Communication Equipment,No,3.5,9.5,7.8,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.83
NTIC,Specialty Chemicals,No,,,,,,,,,,,,,,,,,,,,,1.28
NTLA,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.73
NTNX,Software_Infrastructure,No,1.3,11.6,7.2,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.98
NTRA,Diagnostics & Research,No,6.5,22.5,13.1,85,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.37
NTRP,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.22
NTRS,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09
NTRSO,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09
NTUS,Medical Devices,No,,,,,,,,,,,,,,,,,,,,,0.88
NTWK,Software_Application,No,1.4,12.7,5.2,18,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.58
NUAN,Software_Application,No,1.4,12.7,5.2,18,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.02
NURO,Medical Instruments & Supplies,No,4.7,20.4,11.4,74,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.55
NUROW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NUVA,Medical Devices,No,,,,,,,,,,,,,,,,,,,,,1.39
NVAX,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.49
NVCN,Medical Devices,No,,,,,,,,,,,,,,,,,,,,,3.05
NVCR,N/A,,,,,,,,,,,,,,,,,,,,,,1.53
NVDA,Semiconductors,No,2,4.1,6.7,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.34
NVEC,Semiconductors,No,9.1,8.3,8.9,41,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.39
NVEE,Engineering & Construction,No,,,,,,,,,,,,,,,,,,,,,1.35
NVFY,Furnishings, Fixtures & Appliances,,,,,,,,,,,,,,,,,,,,,1.84
NVIV,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.71
NVMI,Semiconductor Equipment & Materials,No,3.4,4.1,6.1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.18
NVUS,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.98
NWBI,Banks_Regional,Yes,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.61
NWFL,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.44
NWGI,Gambling,No,,,,,,,,,,,,,,,,,,,,,3.4
NWL,Household & Personal Products,No,6.1,5.3,4,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.06
NWLI,Insurance_Life,No,,,,,,,,,,,,,,,,,,,,,1.11
NWPX,Metal Fabrication,No,,,,,,,,,,,,,,,,,,,,,0.94
NWS,Broadcasting,No,58.5,45.1,52.7,39,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.48
NWSA,Broadcasting,No,0,5.6,8.5,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.48
NXGN,Health Information Services,No,0.1,12.9,6.9,20,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
NXPI,Semiconductors,No,9.2,7,7.9,34,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.46
NXST,Broadcasting,No,58.5,45.1,52.7,39,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.87
NXTC,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
NXTD,Security & Protection Services,No,,,,,,,,,,,,,,,,,,,,,-0.08
NXTG,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
NYMT,REIT_Mortgage,No,,,,,,,,,,,,,,,,,,,,,1.94
NYMTM,REIT_Mortgage,No,,,,,,,,,,,,,,,,,,,,,1.94
NYMTN,REIT_Mortgage,No,,,,,,,,,,,,,,,,,,,,,1.94
NYMTO,REIT_Mortgage,No,,,,,,,,,,,,,,,,,,,,,1.94
NYMTP,REIT_Mortgage,No,,,,,,,,,,,,,,,,,,,,,1.94
NYMX,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.69
OAS,Oil & Gas E&P,No,21.3,11.2,8.2,83,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.72
OBAS,Real Estate Services,No,5.8,9.3,8.3,31,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.27
OBCI,Conglomerates,No,,,,,,,,,,,,,,,,,,,,,0.95
OBLN,Medical Devices,No,,,,,,,,,,,,,,,,,,,,,-1.14
OBNK,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.11
OBSV,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.1
OCC,Communication Equipment,No,3.5,9.5,7.8,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.86
OCCI,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
OCCIP,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
OCFC,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
OCGN,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
OCSI,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.87
OCSL,Credit Services,No,0.1,11.6,7.7,18,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.22
OCSLL,N/A,,,,,,,,,,,,,,,,,,,,,,
OCUL,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.61
ODFL,Trucking,No,,,,,,,,,,,,,,,,,,,,,1.06
ODP,Specialty Retail,No,58.9,53.6,59.9,62,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.31
ODT,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.14
OESX,Electrical Equipment & Parts,No,,,,,,,,,,,,,,,,,,,,,1.99
OFED,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.51
OFIX,Medical Devices,No,,,,,,,,,,,,,,,,,,,,,0.99
OFLX,Specialty Industrial Machinery,No,9.1,15.8,8.1,65,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.79
OFS,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.39
OFSSI,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
OFSSL,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
OFSSZ,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
OGI,Drug Manufacturers_Specialty & Generic,No,2.5,19.1,16,76,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.81
OIIM,Semiconductors,No,9.1,8.3,8.9,41,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.78
OKTA,Software_Infrastructure,No,1.3,11.6,7.2,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06
OLD,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
OLED,Semiconductor Equipment & Materials,No,3.4,4.1,6.1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.54
OLLI,Discount Stores,No,5,10.8,6.6,28,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.35
OMAB,Airports & Air Services,No,,,,,,,,,,,,,,,,,,,,,0.83
